ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,วันที่รายงาน,เวลาที่รายงาน,ACC_CODE,หน่วยงาน,สายทางหน่วยงาน,รหัสสายทาง,สายทาง,KM,จังหวัด,รถคันที่1,บริเวณที่เกิดเหตุ,มูลเหตุสันนิษฐาน,ลักษณะการเกิดเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,รถและคนที่เกิดเหตุ,รถจักรยานยนต์,รถสามล้อเครื่อง,รถยนต์นั่งส่วนบุคคล,รถตู้,รถปิคอัพโดยสาร,รถโดยสารมากกว่า4ล้อ,รถปิคอัพบรรทุก4ล้อ,รถบรรทุก6ล้อ,รถบรรทุกไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ,รถอีแต๋น,รถอื่นๆ,คนเดินเท้า,ผู้เสียชีวิต,ผู้บาดเจ็บสาหัส,ผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ
2025,45658,0.833333333,45659,0.175694444,9966574,กรมทางหลวง,ทางหลวง,106,ลี้ - ม่วงโตน,158.307,,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,17.91875348,98.91065776,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45658,0.840277778,45660,0.313888889,9967432,กรมทางหลวง,ทางหลวง,36,กระทิงลาย - บ้านโป่ง,8.114,ชลบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,12.95610757,100.986318,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45658,0.847222222,45658,0.947222222,9966511,กรมทางหลวง,ทางหลวง,212,อำนาจเจริญ - ลืออำนาจ,526.865,อำนาจเจริญ,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.70814948,104.6430574,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025,45658,0.847222222,45659,0.422222222,9966757,กรมทางหลวง,ทางหลวง,3242,สมุทรสาคร - บางบอน,3,,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนคนเดินเท้า,แจ่มใส,13.56326872,100.2953636,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2025,45658,0.847222222,45659,0.832638889,9967085,กรมทางหลวง,ทางหลวง,23,,78,มหาสารคาม,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.15735973,103.3670287,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45658,0.847222222,45671,0.470138889,9971427,กรมทางหลวง,ทางหลวง,41,ไม้เสียบ - สี่แยกโพธิ์ทอง,352.6,,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ,ชนท้าย,แจ่มใส,7.850762247,99.93763,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2025,45658,0.861111111,45659,0.219444444,9966621,กรมทางหลวง,ทางหลวง,212,ย้อมพัฒนา - นาโพธิ์,428.008,มุกดาหาร,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,16.49627861,104.6685036,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2025,45658,0.868055556,45661,0.44375,9968322,กรมทางหลวง,ทางหลวง,3454,หน้าโคก - เสนา,110.2,,รถสามล้อเครื่อง,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.32986165,100.4170386,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45658,0.875,45663,0.544444444,9969723,กรมทางหลวง,ทางหลวง,362,ถนนวงแหวนรอบเมืองสระบุรี,0.15,,รถปิคอัพบรรทุก 4 ล้อ,,ใช้โทรศัพท์เคลื่อนที่ขณะขับรถ,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,14.56601314,100.904502,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45658,0.878472222,45659,0.35,9966691,กรมทางหลวง,ทางหลวง,340,สุพรรณบุรี - ศรีประจันต์,80.55,,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,14.5775196,100.1509836,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45658,0.881944444,45660,0.315972222,9967433,กรมทางหลวง,ทางหลวง,331,,91.5,ชลบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,13.42636357,101.2827471,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2025,45658,0.882638889,45695,0.505555556,9985808,กรมทางหลวง,ทางหลวง,4055,มะนังตายอ - จือมอ,39.1,นราธิวาส,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,แซงรถอย่างผิดกฎหมาย,ชนท้าย,แจ่มใส,6.137937292,101.7297225,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2025,45658,0.902777778,45659,0.249305556,9966674,กรมทางหลวง,ทางหลวง,4030,ถลาง - หาดราไวย์,5.1,,รถสามล้อเครื่อง,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,7.997202317,98.30951583,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45658,0.903472222,45659,0.222916667,9966640,กรมทางหลวง,ทางหลวง,2291,นาคู - สร้างค้อ,49.235,สกลนคร,รถจักรยานยนต์,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.85721848,103.9327441,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45658,0.911805556,45658,0.985416667,9966529,กรมทางหลวง,ทางหลวง,7,,84.6,ชลบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,13.25269257,100.9922802,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45658,0.944444444,45660,0.316666667,9967435,กรมทางหลวง,ทางหลวง,3138,บ้านบึง - มาบปู,0.05,,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.30329982,101.1226226,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45658,0.947916667,45695,0.504861111,9985805,กรมทางหลวง,ทางหลวง,2,นครราชสีมา - ดอนหวาย,167.5,นครราชสีมา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.08064571,102.2272741,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2025,45658,0.951388889,45663,0.4,9969610,กรมทางหลวง,ทางหลวง,401,ช่องชาลี - ท่าโรงช้าง,113.55,สุราษฎร์ธานี,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,9.038220073,99.079303,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,45658,0.96875,45659,0.349305556,9966692,กรมทางหลวง,ทางหลวง,3585,แหลมสะแก - เดิมบาง,1.718,,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.90152578,100.0620984,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45658,0.972222222,45659,0.811805556,9967068,กรมทางหลวง,ทางหลวง,22,สว่างแดนดิน - สูงเนิน,127.45,สกลนคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.32701292,103.8895444,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45658,0.979166667,45679,0.616666667,9974825,กรมทางหลวง,ทางหลวง,4065,,3.625,,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.517596184,101.1680558,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45659,0.003472222,45659,0.640972222,9966952,กรมทางหลวง,ทางหลวง,1126,,25.675,,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,19.56085172,99.96460604,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
2025,45659,0.003472222,45660,0.2375,9995844,กรมทางหลวงชนบท,ทางหลวงชนบท,กจ.4004,แยกทางหลวงหมายเลข 3209 (กม.ที่ 63+500) - บ้านไร่โคก (ตอนราชบุรี),71.65,ราชบุรี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,13.587803,99.729524,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45659,0.013888889,45661,0.75625,9968568,กรมทางหลวง,ทางหลวง,1063,พิษณุโลก - บางกระทุ่ม,7.8,พิษณุโลก,รถจักรยานยนต์,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,16.75823778,100.2153365,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025,45659,0.025694444,45659,0.810416667,9967063,กรมทางหลวง,ทางหลวง,222,เดื่อศรีคันไชย - หนองแวง,41.125,สกลนคร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.73836942,103.7055688,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45659,0.041666667,45677,0.467361111,9995851,กรมทางหลวงชนบท,ทางหลวงชนบท,นบ.1026,แยกทางหลวงหมายเลข 9 (กม.ที่ 35+700) - วัดต้นเชือก,3.25,นนทบุรี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,13.842747,100.384159,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45659,0.050694444,45660,0.378472222,9967446,กรมทางหลวง,ทางหลวง,1,แยกประตูชัย - พาน,859.4,พะเยา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,19.32458682,99.8347598,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
